gene_name,ENTREZID
Zm00001d026603,100382191
Zm00001d035652,100382192
Zm00001d028256,100382193
Zm00001d036878,100382194
Zm00001d028279,100382195
Zm00001d016857,100382196
Zm00001d036475,100382198
Zm00001d006880,100382199
Zm00001d007379,100382201
Zm00001d053286,100382203
Zm00001d006203,100382204
Zm00001d011459,100382205
Zm00001d006539,100382206
Zm00001d001781,100382208
Zm00001d021675,100382209
Zm00001d010450,100382211
Zm00001d049154,100382214
Zm00001d014046,100382215
Zm00001d003626,100382216
Zm00001d026072,100382217
Zm00001d026495,100382218
Zm00001d028454,100382219
Zm00001d004248,100382222
Zm00001d046922,100382223
Zm00001d010488,100382224
Zm00001d044464,100382225
Zm00001d050155,100382228
Zm00001d029012,100382229
Zm00001d052191,100382230
Zm00001d038648,100382232
Zm00001d043786,100382233
Zm00001d038878,100382234
Zm00001d000122,100382237
Zm00001d047037,100382238
Zm00001d033021,100382239
Zm00001d013887,100382240
Zm00001d011619,100382242
Zm00001d006534,100382243
Zm00001d042636,100382244
Zm00001d004486,100382246
Zm00001d008515,100382247
Zm00001d012074,100382249
Zm00001d004503,100382250
Zm00001d038300,100382251
Zm00001d006340,100382252
Zm00001d015905,100382256
Zm00001d002463,100382258
Zm00001d052380,100382261
Zm00001d004293,100382262
Zm00001d029184,100382263
Zm00001d028249,100382264
Zm00001d048592,100382265
Zm00001d023843,100382268
Zm00001d039650,100382270
Zm00001d015362,100382271
Zm00001d046915,100382272
Zm00001d044553,100382276
Zm00001d023372,100382282
Zm00001d021390,100382283
Zm00001d017968,100382284
Zm00001d051794,100382285
Zm00001d046778,100382286
Zm00001d047292,100382287
Zm00001d020521,100382288
Zm00001d012556,100382290
Zm00001d003796,100382292
Zm00001d041994,100382293
Zm00001d037495,100382294
Zm00001d015008,100382295
Zm00001d021679,100382296
Zm00001d013528,100382297
Zm00001d038447,100382298
Zm00001d043107,100382299
Zm00001d016815,100382300
Zm00001d048898,100382301
Zm00001d006390,100382302
Zm00001d030578,100382307
Zm00001d009556,100382308
Zm00001d044801,100382309
Zm00001d023593,100382310
Zm00001d012141,100382312
Zm00001d039222,100382313
Zm00001d037328,100382314
Zm00001d043252,100382315
Zm00001d022353,100382319
Zm00001d002797,100382320
Zm00001d049103,100382321
Zm00001d015880,100382322
Zm00001d049913,100382324
Zm00001d005092,100382326
Zm00001d004982,100382327
Zm00001d048460,100382328
Zm00001d023575,100382329
Zm00001d038194,100382330
Zm00001d053373,100382331
Zm00001d033818,100382332
Zm00001d037998,100382333
Zm00001d008330,100382335
Zm00001d011873,100382336
Zm00001d002290,100382338
Zm00001d044584,100382339
Zm00001d003110,100382341
Zm00001d021616,100382342
Zm00001d040416,100382343
Zm00001d006702,100382344
Zm00001d051894,100382345
Zm00001d022647,100382347
Zm00001d050294,100382348
Zm00001d011165,100382351
Zm00001d028756,100382352
Zm00001d020551,100382354
Zm00001d023227,100382355
Zm00001d009661,100382356
Zm00001d040627,100382359
Zm00001d049583,100382361
Zm00001d047880,100382363
Zm00001d020686,100382364
Zm00001d036241,100382365
Zm00001d033549,100382366
Zm00001d046746,100382367
Zm00001d039352,100382368
Zm00001d021627,100382369
Zm00001d036450,100382370
Zm00001d009233,100382371
Zm00001d010970,100382372
Zm00001d020437,100382373
Zm00001d039764,100382374
Zm00001d034066,100382376
Zm00001d014674,100382378
Zm00001d039983,100382381
Zm00001d043703,100382382
Zm00001d039910,100382383
Zm00001d045492,100382384
Zm00001d003283,100382386
Zm00001d039146,100382387
Zm00001d019000,100382389
Zm00001d031191,100382392
Zm00001d013009,100382393
Zm00001d005817,100382394
Zm00001d029040,100382395
Zm00001d010690,100382397
Zm00001d021954,100382399
Zm00001d025274,100382401
Zm00001d029683,100382402
Zm00001d015429,100382404
Zm00001d006670,100382407
Zm00001d016531,100382408
Zm00001d040960,100382409
Zm00001d013595,100382411
Zm00001d010385,100382412
Zm00001d008517,100382413
Zm00001d041495,100382414
Zm00001d016149,100382415
Zm00001d011563,100382416
Zm00001d008756,100382417
Zm00001d021825,100382419
Zm00001d042804,100382420
Zm00001d030801,100382422
Zm00001d045606,100382424
Zm00001d015234,100382426
Zm00001d008902,100382428
Zm00001d027544,100382432
Zm00001d003116,100382433
Zm00001d031167,100382434
Zm00001d047289,100382436
Zm00001d034368,100382437
Zm00001d004137,100382439
Zm00001d017995,100382440
Zm00001d031858,100382441
Zm00001d011783,100382442
Zm00001d015457,100382443
Zm00001d013320,100382446
Zm00001d031571,100382447
Zm00001d044405,100382448
Zm00001d004731,100382449
Zm00001d048432,100382450
Zm00001d034808,100382451
Zm00001d027803,100382452
Zm00001d040536,100382453
Zm00001d044059,100382454
Zm00001d016473,100382456
Zm00001d043588,100382457
Zm00001d052253,100382458
Zm00001d034129,100382459
Zm00001d052292,100382462
Zm00001d042448,100382465
Zm00001d034591,100382466
Zm00001d025419,100382467
Zm00001d005306,100382468
Zm00001d043166,100382469
Zm00001d010060,100382470
Zm00001d049208,100382471
Zm00001d051977,100382472
Zm00001d046939,100382475
Zm00001d011611,100382477
Zm00001d032838,100382479
Zm00001d016022,100382480
Zm00001d019595,100382481
Zm00001d011797,100382482
Zm00001d003902,100382483
Zm00001d031270,100382484
Zm00001d049093,100382485
Zm00001d040743,100382486
Zm00001d012670,100382489
Zm00001d011454,100382491
Zm00001d023368,100382492
Zm00001d007508,100382493
Zm00001d042774,100382494
Zm00001d012293,100382495
Zm00001d040820,100382499
Zm00001d033855,100382501
Zm00001d023885,100382503
Zm00001d007037,100382505
Zm00001d045139,100382506
Zm00001d002696,100382507
Zm00001d003701,100382508
Zm00001d018428,100382510
Zm00001d016768,100382511
Zm00001d001846,100382512
Zm00001d042341,100382514
Zm00001d019343,100382515
Zm00001d014088,100382517
Zm00001d012921,100382518
Zm00001d027231,100382519
Zm00001d050404,100382520
Zm00001d006267,100382522
Zm00001d000098,100382524
Zm00001d047417,100382525
Zm00001d050150,100382527
Zm00001d039816,100382529
Zm00001d047079,100382533
Zm00001d038963,100382537
Zm00001d016349,100382538
Zm00001d049023,100382540
Zm00001d029879,100382542
Zm00001d025670,100382543
Zm00001d026701,100382547
Zm00001d032073,100382548
Zm00001d045094,100382549
Zm00001d004915,100382551
Zm00001d048703,100382554
Zm00001d032699,100382556
Zm00001d033584,100382557
Zm00001d033526,100382562
Zm00001d028597,100382564
Zm00001d024357,100382565
Zm00001d047482,100382566
Zm00001d039196,100382567
Zm00001d005538,100382568
Zm00001d033227,100382569
Zm00001d017754,100382570
Zm00001d007455,100382571
Zm00001d040873,100382572
Zm00001d052390,100382573
Zm00001d005156,100382576
Zm00001d015363,100382579
Zm00001d007141,100382581
Zm00001d034479,100382582
Zm00001d047355,100382583
Zm00001d038721,100382584
Zm00001d016291,100382587
Zm00001d008913,100382589
Zm00001d045728,100382590
Zm00001d038039,100382593
Zm00001d006751,100382594
Zm00001d029442,100382595
Zm00001d047833,100382597
Zm00001d038171,100382598
Zm00001d032377,100382599
Zm00001d048673,100382602
Zm00001d004997,100382609
Zm00001d010771,100382611
Zm00001d025717,100382612
Zm00001d012884,100382613
Zm00001d017046,100382616
Zm00001d034610,100382617
Zm00001d032881,100382618
Zm00001d040625,100382620
Zm00001d023733,100382621
Zm00001d042998,100382623
Zm00001d031730,100382626
Zm00001d010866,100382628
Zm00001d034104,100382629
Zm00001d011904,100382633
Zm00001d003072,100382635
Zm00001d034630,100382637
Zm00001d039053,100382638
Zm00001d051599,100382640
Zm00001d033362,100382641
Zm00001d044379,100382646
Zm00001d008965,100382649
Zm00001d029860,100382650
Zm00001d044157,100382651
Zm00001d034181,100382654
Zm00001d045101,100382657
Zm00001d037308,100382659
Zm00001d024866,100382660
Zm00001d053978,100382661
Zm00001d011917,100382663
Zm00001d014703,100382664
Zm00001d043494,100382669
Zm00001d035027,100382671
Zm00001d006588,100382672
Zm00001d049360,100382673
Zm00001d038123,100382675
Zm00001d042810,100382678
Zm00001d034890,100382679
Zm00001d043512,100382682
Zm00001d032739,100382683
Zm00001d009941,100382685
Zm00001d042017,100382686
Zm00001d019048,100382688
Zm00001d013118,100382689
Zm00001d006090,100382690
Zm00001d044673,100382691
Zm00001d012464,100382694
Zm00001d030508,100382695
Zm00001d018720,100382699
Zm00001d029657,100382702
Zm00001d019905,100382704
Zm00001d027518,100382705
Zm00001d042993,100382706
Zm00001d049297,100382707
Zm00001d020679,100382709
Zm00001d006541,100382712
Zm00001d006590,100382716
Zm00001d022236,100382718
Zm00001d002032,100382719
Zm00001d002891,100382722
Zm00001d001866,100382732
Zm00001d019172,100382733
Zm00001d049183,100382739
Zm00001d044729,100382742
Zm00001d047780,100382746
Zm00001d043731,100382750
Zm00001d038866,100382751
Zm00001d049821,100382753
Zm00001d012321,100382754
Zm00001d003035,100382755
Zm00001d034915,100382756
Zm00001d043839,100382758
Zm00001d019253,100382759
Zm00001d048384,100382762
Zm00001d043502,100382765
Zm00001d018724,100382771
Zm00001d015804,100382772
Zm00001d038583,100382773
Zm00001d012537,100382775
Zm00001d005600,100382776
Zm00001d053197,100382777
Zm00001d012404,100382779
Zm00001d012314,100382780
Zm00001d049986,100382781
Zm00001d036756,100382784
Zm00001d003949,100382788
Zm00001d031018,100382789
Zm00001d022338,100382790
Zm00001d030247,100382791
Zm00001d028073,100382795
Zm00001d011634,100382798
Zm00001d040254,100382800
Zm00001d030366,100382802
Zm00001d005925,100382805
Zm00001d011474,100382806
Zm00001d014974,100382807
Zm00001d028184,100382810
Zm00001d021995,100382812
Zm00001d010720,100382815
Zm00001d007039,100382816
Zm00001d016521,100382817
Zm00001d014819,100382818
Zm00001d013660,100382821
Zm00001d028211,100382823
Zm00001d038634,100382826
Zm00001d010021,100382828
Zm00001d043358,100382829
Zm00001d017818,100382830
Zm00001d026206,100382832
Zm00001d033393,100382834
Zm00001d010225,100382837
Zm00001d019288,100382838
Zm00001d014405,100382839
Zm00001d017251,100382841
Zm00001d022110,100382843
Zm00001d022324,100382844
Zm00001d015400,100382848
Zm00001d002302,100382850
Zm00001d049277,100382854
Zm00001d006401,100382858
Zm00001d012338,100382859
Zm00001d005085,100382860
Zm00001d032691,100382861
Zm00001d026590,100382863
Zm00001d052266,100382865
Zm00001d047720,100382870
Zm00001d017751,100382871
Zm00001d052661,100382872
Zm00001d010496,100382875
Zm00001d019363,100382877
Zm00001d002135,100382878
Zm00001d045887,100382879
Zm00001d014124,100382880
Zm00001d026025,100382884
Zm00001d024159,100382888
Zm00001d049329,100382891
Zm00001d044481,100382893
Zm00001d048151,100382895
Zm00001d009631,100382896
Zm00001d038292,100382900
Zm00001d049079,100382901
Zm00001d012892,100382902
Zm00001d024005,100382908
Zm00001d042851,100382910
Zm00001d036701,100382914
Zm00001d003890,100382918
Zm00001d003404,100382921
Zm00001d024489,100382923
Zm00001d042569,100382925
Zm00001d050610,100382927
Zm00001d006311,100382929
Zm00001d018093,100382933
Zm00001d004751,100382937
Zm00001d018085,100382940
Zm00001d003614,100382942
Zm00001d035018,100382943
Zm00001d053826,100382952
Zm00001d004169,100382953
Zm00001d032548,100382954
Zm00001d010849,100382956
Zm00001d022113,100382959
Zm00001d032264,100382963
Zm00001d024342,100382965
Zm00001d006384,100382966
Zm00001d030372,100382969
Zm00001d018367,100382972
Zm00001d022487,100382978
Zm00001d048226,100382983
Zm00001d038863,100382992
Zm00001d047970,100382994
Zm00001d045521,100382997
Zm00001d025425,100382999
Zm00001d015651,100383002
Zm00001d040033,100383007
Zm00001d026469,100383008
Zm00001d047726,100383011
Zm00001d010126,100383012
Zm00001d047536,100383013
Zm00001d000137,100383014
Zm00001d037625,100383017
Zm00001d015493,100383018
Zm00001d025520,100383019
Zm00001d048412,100383020
Zm00001d036010,100383021
Zm00001d031041,100383022
Zm00001d023979,100383024
Zm00001d024665,100383025
Zm00001d016155,100383026
Zm00001d023283,100383027
Zm00001d028680,100383028
Zm00001d013153,100383029
Zm00001d027646,100383031
Zm00001d021015,100383032
Zm00001d013839,100383035
Zm00001d024543,100383037
Zm00001d052953,100383039
Zm00001d002317,100383040
Zm00001d013234,100383041
Zm00001d018575,100383043
Zm00001d048532,100383044
Zm00001d031934,100383045
Zm00001d033478,100383047
Zm00001d024544,100383048
Zm00001d042551,100383049
Zm00001d025996,100383051
Zm00001d034005,100383052
Zm00001d025675,100383053
Zm00001d049615,100383055
Zm00001d032894,100383056
Zm00001d014550,100383057
Zm00001d021806,100383058
Zm00001d022360,100383059
Zm00001d027459,100383060
Zm00001d024876,100383061
Zm00001d034550,100383062
Zm00001d053513,100383065
Zm00001d015988,100383068
Zm00001d003331,100383070
Zm00001d045065,100383072
Zm00001d053123,100383074
Zm00001d030846,100383075
Zm00001d042550,100383076
Zm00001d052543,100383078
Zm00001d032869,100383079
Zm00001d008706,100383080
Zm00001d038059,100383081
Zm00001d029688,100383082
Zm00001d002820,100383083
Zm00001d008743,100383086
Zm00001d017872,100383087
Zm00001d028543,100383088
Zm00001d020826,100383089
Zm00001d022439,100383090
Zm00001d003174,100383092
Zm00001d027471,100383093
Zm00001d003432,100383094
Zm00001d027606,100383095
Zm00001d012728,100383096
Zm00001d027948,100383097
Zm00001d044466,100383098
Zm00001d015783,100383100
Zm00001d043336,100383102
Zm00001d026311,100383103
Zm00001d047542,100383105
Zm00001d017905,100383106
Zm00001d032533,100383109
Zm00001d002323,100383111
Zm00001d039882,100383114
Zm00001d048602,100383117
Zm00001d049958,100383118
Zm00001d038709,100383121
Zm00001d044393,100383125
Zm00001d043350,100383126
Zm00001d034884,100383127
Zm00001d008623,100383128
Zm00001d019380,100383129
Zm00001d014138,100383130
Zm00001d047006,100383133
Zm00001d006232,100383135
Zm00001d021669,100383136
Zm00001d050214,100383137
Zm00001d031667,100383138
Zm00001d009374,100383139
Zm00001d003031,100383140
Zm00001d021343,100383141
Zm00001d024229,100383142
Zm00001d049744,100383143
Zm00001d006682,100383144
Zm00001d029619,100383146
Zm00001d045897,100383148
Zm00001d048424,100383150
Zm00001d007216,100383151
Zm00001d019218,100383152
Zm00001d017197,100383153
Zm00001d023337,100383155
Zm00001d048545,100383156
Zm00001d035474,100383157
Zm00001d031977,100383158
Zm00001d024047,100383159
Zm00001d019449,100383160
Zm00001d037055,100383161
Zm00001d005281,100383162
Zm00001d023229,100383165
Zm00001d030127,100383166
Zm00001d015592,100383167
Zm00001d043431,100383168
Zm00001d013522,100383169
Zm00001d048430,100383170
Zm00001d014016,100383171
Zm00001d049016,100383172
Zm00001d020412,100383173
Zm00001d048233,100383174
Zm00001d044366,100383176
Zm00001d029875,100383177
Zm00001d037172,100383179
Zm00001d053149,100383181
Zm00001d032620,100383182
Zm00001d020752,100383183
Zm00001d019637,100383184
Zm00001d043470,100383186
Zm00001d025584,100383187
Zm00001d039608,100383188
Zm00001d049019,100383189
Zm00001d035889,100383190
Zm00001d026345,100383191
Zm00001d016653,100383192
Zm00001d009877,100383193
Zm00001d052939,100383195
Zm00001d023659,100383196
Zm00001d007418,100383197
Zm00001d032591,100383198
Zm00001d013524,100383199
Zm00001d043681,100383200
Zm00001d020242,100383201
Zm00001d025222,100383202
Zm00001d005402,100383203
Zm00001d026331,100383205
Zm00001d031489,100383206
Zm00001d006296,100383209
Zm00001d018206,100383210
Zm00001d002080,100383211
Zm00001d005264,100383212
Zm00001d008388,100383213
Zm00001d003924,100383215
Zm00001d033330,100383217
Zm00001d053275,100383218
Zm00001d047960,100383221
Zm00001d019356,100383222
Zm00001d014948,100383224
Zm00001d009765,100383225
Zm00001d001945,100383226
Zm00001d004916,100383227
Zm00001d044843,100383228
Zm00001d005010,100383229
Zm00001d007596,100383230
Zm00001d039683,100383231
Zm00001d035878,100383232
Zm00001d025538,100383233
Zm00001d048361,100383234
Zm00001d042202,100383235
Zm00001d028019,100383236
Zm00001d048740,100383237
Zm00001d008648,100383238
Zm00001d052404,100383240
Zm00001d030900,100383242
Zm00001d010716,100383243
Zm00001d022103,100383244
Zm00001d045082,100383245
Zm00001d041491,100383246
Zm00001d003261,100383247
Zm00001d044510,100383248
Zm00001d019043,100383249
Zm00001d012229,100383250
Zm00001d002126,100383251
Zm00001d028020,100383253
Zm00001d028804,100383254
Zm00001d054076,100383255
Zm00001d008624,100383256
Zm00001d014179,100383257
Zm00001d006205,100383258
Zm00001d028989,100383259
Zm00001d039679,100383260
Zm00001d033891,100383262
Zm00001d042691,100383265
Zm00001d001850,100383266
Zm00001d018983,100383268
Zm00001d034206,100383269
Zm00001d043425,100383271
Zm00001d021137,100383273
Zm00001d013041,100383274
Zm00001d021787,100383275
Zm00001d031543,100383276
Zm00001d007445,100383277
Zm00001d044780,100383279
Zm00001d051626,100383280
Zm00001d020303,100383281
Zm00001d052231,100383282
Zm00001d035047,100383283
Zm00001d035211,100383284
Zm00001d039903,100383285
Zm00001d006613,100383287
Zm00001d006438,100383288
Zm00001d012891,100383290
Zm00001d047683,100383292
Zm00001d023583,100383294
Zm00001d029031,100383295
Zm00001d019084,100383296
Zm00001d025485,100383297
Zm00001d006533,100383299
Zm00001d027480,100383301
Zm00001d018258,100383302
Zm00001d016474,100383303
Zm00001d013705,100383305
Zm00001d023640,100383306
Zm00001d001894,100383309
Zm00001d046997,100383311
Zm00001d022305,100383313
Zm00001d018482,100383315
Zm00001d039214,100383316
Zm00001d008340,100383317
Zm00001d031321,100383318
Zm00001d006552,100383319
Zm00001d027612,100383320
Zm00001d025528,100383321
Zm00001d000299,100383322
Zm00001d022457,100383323
Zm00001d041514,100383325
Zm00001d041709,100383326
Zm00001d020363,100383327
Zm00001d053120,100383329
Zm00001d025034,100383330
Zm00001d007868,100383331
Zm00001d049556,100383333
Zm00001d005497,100383334
Zm00001d028662,100383335
Zm00001d018525,100383336
Zm00001d047261,100383338
Zm00001d044373,100383340
Zm00001d040445,100383341
Zm00001d007213,100383342
Zm00001d010173,100383343
Zm00001d046530,100383344
Zm00001d013745,100383346
Zm00001d013247,100383349
Zm00001d029680,100383351
Zm00001d006243,100383352
Zm00001d018890,100383356
Zm00001d042505,100383357
Zm00001d007504,100383359
Zm00001d031422,100383360
Zm00001d020068,100383362
Zm00001d027884,100383364
Zm00001d016081,100383365
Zm00001d023710,100383366
Zm00001d020325,100383367
Zm00001d051749,100383369
Zm00001d014796,100383370
Zm00001d006415,100383371
Zm00001d025651,100383372
Zm00001d052113,100383373
Zm00001d052853,100383376
Zm00001d045579,100383377
Zm00001d029053,100383379
Zm00001d028554,100383381
Zm00001d020025,100383382
Zm00001d027514,100383383
Zm00001d016483,100383384
Zm00001d048481,100383385
Zm00001d053563,100383387
Zm00001d049464,100383388
Zm00001d021583,100383389
Zm00001d014275,100383390
Zm00001d020921,100383391
Zm00001d043119,100383393
Zm00001d016234,100383394
